8,3,0,1,10
9,8,1,1,6
0,1,2,1,6
13,8,3,1,1
12,0,4,1,8
4,5,5,1,7
1,0,6,1,4
7,3,7,1,7
5,2,8,1,7
1,4,9,1,10
8,6,10,1,10
2,4,11,1,10
5,2,8,0,7
4,9,12,1,6
9,0,13,1,4
9,0,14,1,5
2,6,15,1,8
11,10,16,1,6
6,0,17,1,7
7,8,18,1,9
2,7,19,1,8
13,8,3,0,1
10,11,20,1,7
0,1,2,0,6
10,7,21,1,7
7,3,7,0,7
9,0,14,0,5
11,3,22,1,3
12,2,23,1,8
12,2,23,0,8
9,0,13,0,4
5,6,24,1,3
7,8,18,0,9
12,1,25,1,10
8,0,26,1,5
11,2,27,1,6
3,13,28,1,7
12,9,29,1,6
2,6,30,1,9
4,10,31,1,5
9,0,32,1,10
0,10,33,1,3
10,7,21,0,7
10,9,34,1,4
6,0,17,0,7
5,11,35,1,6
11,2,27,0,6
12,0,4,0,8
4,8,36,1,7
5,11,35,0,6
11,0,37,1,4
11,3,22,0,3
10,9,34,0,4
1,0,6,0,4
2,6,30,0,9
3,0,38,1,4
4,9,12,0,6
3,0,38,0,4
3,12,39,1,2
3,13,28,0,7
5,8,40,1,6
0,11,41,1,5
1,10,42,1,8
10,0,43,1,8
11,0,37,0,4
8,3,0,0,10
13,7,44,1,7
7,12,45,1,9
8,0,26,0,5
10,12,46,1,7
9,10,47,1,8
3,0,48,1,2
0,10,33,0,3
11,2,49,1,3
0,11,41,0,5
10,5,50,1,8
4,10,31,0,5
4,5,51,1,10
12,1,25,0,10
10,1,52,1,6
12,3,53,1,4
10,11,20,0,7
7,12,45,0,9
10,12,54,1,3
12,8,55,1,9
11,7,56,1,10
3,6,57,1,10
1,10,58,1,7
11,7,56,0,10
1,10,59,1,6
9,7,60,1,10
2,5,61,1,2
9,0,62,1,9
9,2,63,1,5
7,5,64,1,5
7,2,65,1,6
5,3,66,1,9
9,8,1,0,6
11,1,67,1,10
13,7,68,1,4
13,5,69,1,6
11,2,70,1,1
1,13,71,1,3
11,5,72,1,6
2,4,11,0,10
4,8,36,0,7
3,4,73,1,9
11,0,74,1,1
0,1,75,1,7
3,5,76,1,2
3,5,76,0,2
13,11,77,1,10
4,9,78,1,3
10,12,54,0,3
8,6,10,0,10
11,6,79,1,3
1,12,80,1,8
11,10,16,0,6
2,12,81,1,10
12,9,82,1,7
9,4,83,1,1
5,8,40,0,6
12,8,55,0,9
11,8,84,1,1
13,11,77,0,10
11,8,84,0,1
9,10,85,1,3
3,0,48,0,2
6,11,86,1,8
0,11,87,1,7
9,4,83,0,1
8,0,88,1,10
13,7,68,0,4
11,10,89,1,4
5,8,90,1,8
7,12,91,1,9
1,13,71,0,3
3,9,92,1,8
12,0,93,1,7
11,4,94,1,1
0,3,95,1,3
11,0,74,0,1
7,5,96,1,1
3,10,97,1,7
13,12,98,1,1
10,12,99,1,10
11,5,72,0,6
6,10,100,1,5
10,12,99,0,10
5,4,101,1,6
3,11,102,1,4
9,0,103,1,5
10,0,104,1,6
13,2,105,1,9
11,1,67,0,10
9,0,103,0,5
7,13,106,1,9
2,13,107,1,9
3,9,92,0,8
3,10,108,1,4
12,11,109,1,2
7,10,110,1,6
10,1,52,0,6
4,3,111,1,2
4,5,112,1,10
4,5,51,0,10
0,1,75,0,7
2,13,107,0,9
8,11,113,1,8
13,2,105,0,9
10,0,43,0,8
13,12,98,0,1
1,10,59,0,6
3,4,73,0,9
5,4,114,1,3
9,0,62,0,9
13,5,115,1,2
4,5,112,0,10
11,4,94,0,1
7,0,116,1,1
5,6,117,1,3
2,6,15,0,8
1,3,118,1,9
9,10,119,1,9
5,3,120,1,1
12,11,121,1,6
2,5,122,1,2
7,5,64,0,5
1,4,9,0,10
0,5,123,1,4
12,11,121,0,6
6,4,124,1,10
12,11,125,1,6
9,7,60,0,10
10,8,126,1,2
9,10,127,1,8
9,10,127,0,8
3,10,108,0,4
2,8,128,1,10
7,2,129,1,5
11,8,130,1,9
10,5,50,0,8
7,2,65,0,6
13,7,44,0,7
8,4,131,1,7
8,0,88,0,10
13,11,132,1,3
5,6,24,0,3
1,10,42,0,8
3,9,133,1,3
7,5,96,0,1
9,2,134,1,6
0,8,135,1,10
9,13,136,1,7
9,2,63,0,5
7,4,137,1,9
10,3,138,1,9
9,0,32,0,10
10,8,126,0,2
13,8,139,1,6
4,9,78,0,3
11,3,140,1,4
7,13,106,0,9
2,12,141,1,1
0,11,87,0,7
11,6,79,0,3
6,9,142,1,5
0,3,95,0,3
9,13,136,0,7
10,1,143,1,1
13,7,144,1,8
2,13,145,1,7
12,3,53,0,4
6,10,146,1,1
8,11,113,0,8
3,7,147,1,8
13,5,69,0,6
9,0,148,1,7
13,7,144,0,8
2,8,149,1,9
10,8,150,1,3
11,2,70,0,1
10,6,151,1,3
0,8,135,0,10
2,8,152,1,3
7,1,153,1,2
0,6,154,1,10
2,7,19,0,8
1,4,155,1,5
3,7,147,0,8
1,11,156,1,7
10,3,157,1,3
7,10,110,0,6
7,4,137,0,9
6,7,158,1,2
2,7,159,1,10
12,1,160,1,10
9,11,161,1,7
8,13,162,1,5
10,0,104,0,6
0,13,163,1,6
10,8,150,0,3
9,0,148,0,7
4,0,164,1,3
2,12,141,0,1
1,5,165,1,2
6,11,166,1,8
4,5,5,0,7
12,11,125,0,6
3,11,102,0,4
3,10,97,0,7
11,2,49,0,3
13,8,139,0,6
1,11,156,0,7
13,5,115,0,2
8,7,167,1,5
9,10,47,0,8
5,4,114,0,3
5,1,168,1,6
3,12,39,0,2
1,7,169,1,8
2,7,159,0,10
1,3,170,1,10
9,4,171,1,4
7,12,91,0,9
5,3,120,0,1
6,8,172,1,9
12,11,109,0,2
5,4,173,1,9
11,3,140,0,4
10,3,157,0,3
9,2,174,1,6
6,10,100,0,5
3,6,175,1,2
11,9,176,1,5
4,0,177,1,3
11,9,176,0,5
4,9,178,1,1
3,12,179,1,10
1,4,155,0,5
5,6,117,0,3
1,4,180,1,5
10,7,181,1,4
9,1,182,1,5
10,3,138,0,9
2,8,149,0,9
1,8,183,1,2
9,1,184,1,10
1,7,169,0,8
1,0,185,1,5
8,4,131,0,7
4,0,164,0,3
5,7,186,1,1
5,4,173,0,9
1,8,183,0,2
5,8,90,0,8
6,11,166,0,8
6,4,124,0,10
10,2,187,1,2
9,10,85,0,3
9,10,119,0,9
13,5,188,1,1
9,8,189,1,7
10,2,187,0,2
2,8,128,0,10
12,13,190,1,6
9,1,184,0,10
2,5,191,1,4
1,5,192,1,10
6,10,146,0,1
2,7,193,1,2
6,7,158,0,2
6,1,194,1,10
4,3,111,0,2
5,1,168,0,6
11,6,195,1,1
8,0,196,1,9
9,8,189,0,7
11,7,197,1,3
8,3,198,1,3
5,13,199,1,6
0,5,123,0,4
11,7,197,0,3
9,2,174,0,6
12,10,200,1,3
3,9,133,0,3
12,9,82,0,7
8,0,196,0,9
1,4,180,0,5
11,2,201,1,4
6,11,86,0,8
0,2,202,1,6
4,11,203,1,2
3,6,57,0,10
13,8,204,1,4
2,11,205,1,3
11,10,89,0,4
2,11,205,0,3
10,12,206,1,6
6,8,172,0,9
10,7,181,0,4
12,1,160,0,10
2,7,193,0,2
9,2,134,0,6
13,6,207,1,4
3,8,208,1,1
8,3,198,0,3
0,6,154,0,10
6,10,209,1,8
10,1,143,0,1
13,2,210,1,9
2,13,145,0,7
10,0,211,1,5
3,6,175,0,2
13,8,204,0,4
2,5,122,0,2
6,12,212,1,3
1,5,192,0,10
13,5,188,0,1
13,11,132,0,3
7,0,116,0,1
1,12,80,0,8
2,5,61,0,2
8,7,167,0,5
12,9,213,1,5
6,10,209,0,8
6,4,214,1,1
5,13,215,1,3
8,6,216,1,2
1,5,165,0,2
2,10,217,1,9
12,1,218,1,8
3,0,219,1,5
6,12,212,0,3
1,3,170,0,10
4,3,220,1,5
6,9,142,0,5
10,12,206,0,6
3,5,221,1,10
11,5,222,1,3
7,1,153,0,2
7,6,223,1,2
11,2,224,1,4
2,5,225,1,5
0,13,163,0,6
5,3,66,0,9
5,13,199,0,6
12,10,200,0,3
2,5,191,0,4
10,13,226,1,9
12,10,227,1,6
12,6,228,1,6
5,7,229,1,8
7,1,230,1,5
5,7,186,0,1
10,12,46,0,7
5,7,229,0,8
12,9,231,1,2
4,0,232,1,2
1,0,185,0,5
2,6,233,1,2
12,1,218,0,8
0,11,234,1,1
11,6,195,0,1
4,3,220,0,5
0,5,235,1,2
7,8,236,1,1
6,1,194,0,10
1,9,237,1,5
8,11,238,1,8
12,0,93,0,7
12,8,239,1,3
9,0,240,1,1
8,1,241,1,9
13,11,242,1,2
9,11,161,0,7
6,0,243,1,4
4,3,244,1,10
8,11,238,0,8
12,10,227,0,6
8,4,245,1,4
12,9,231,0,2
0,11,246,1,7
1,7,247,1,5
10,12,248,1,8
11,8,130,0,9
2,7,249,1,3
1,3,118,0,9
4,7,250,1,5
0,1,251,1,10
10,12,248,0,8
2,13,252,1,8
6,11,253,1,9
5,13,254,1,6
10,9,255,1,1
12,6,228,0,6
2,11,256,1,5
12,10,257,1,10
9,0,240,0,1
6,11,253,0,9
13,1,258,1,5
11,2,201,0,4
2,5,259,1,6
2,12,260,1,5
0,11,234,0,1
3,12,179,0,10
5,3,261,1,10
11,5,222,0,3
11,2,262,1,9
3,8,208,0,1
4,0,232,0,2
7,0,263,1,6
3,11,264,1,6
2,12,265,1,2
5,12,266,1,8
4,9,178,0,1
10,4,267,1,2
0,2,202,0,6
5,13,268,1,10
5,3,261,0,10
10,13,269,1,1
4,3,244,0,10
7,3,270,1,4
5,0,271,1,7
10,1,272,1,10
2,13,252,0,8
5,13,254,0,6
7,1,230,0,5
5,4,101,0,6
13,9,273,1,6
7,6,223,0,2
7,0,263,0,6
9,8,274,1,10
2,5,225,0,5
11,9,275,1,7
11,10,276,1,4
5,0,271,0,7
9,10,277,1,7
1,7,278,1,4
10,6,279,1,10
13,1,258,0,5
12,10,257,0,10
2,6,233,0,2
3,0,219,0,5
6,2,280,1,4
4,0,177,0,3
2,7,249,0,3
12,9,29,0,6
7,8,281,1,3
8,6,282,1,7
7,0,283,1,2
13,11,242,0,2
5,12,266,0,8
7,1,284,1,8
1,10,58,0,7
1,7,285,1,4
10,13,286,1,8
11,4,287,1,8
7,3,270,0,4
12,6,288,1,4
10,0,211,0,5
12,3,289,1,7
10,6,151,0,3
10,1,290,1,5
0,11,246,0,7
3,12,291,1,6
5,8,292,1,6
6,0,243,0,4
7,9,293,1,5
13,2,210,0,9
1,7,278,0,4
3,9,294,1,3
2,11,256,0,5
11,8,295,1,10
7,0,296,1,9
10,4,267,0,2
11,13,297,1,9
5,12,298,1,7
4,7,250,0,5
11,6,299,1,4
3,5,300,1,4
2,12,260,0,5
1,6,301,1,4
3,9,302,1,2
5,12,303,1,1
11,1,304,1,5
3,13,305,1,3
10,2,306,1,7
5,13,215,0,3
12,11,307,1,1
11,9,275,0,7
7,0,283,0,2
6,4,214,0,1
5,12,303,0,1
6,2,280,0,4
11,2,262,0,9
5,12,298,0,7
2,8,152,0,3
5,12,308,1,10
1,7,309,1,1
2,12,265,0,2
11,3,310,1,10
1,7,285,0,4
1,8,311,1,5
9,4,171,0,4
2,5,259,0,6
13,9,273,0,6
11,6,299,0,4
2,12,81,0,10
1,6,301,0,4
9,11,312,1,9
8,2,313,1,4
1,6,314,1,9
10,13,315,1,3
5,2,316,1,10
8,6,282,0,7
5,12,308,0,10
10,2,317,1,10
11,7,318,1,3
11,8,295,0,10
1,8,319,1,2
4,0,320,1,10
1,7,309,0,1
2,11,321,1,9
10,13,269,0,1
4,9,322,1,6
0,2,323,1,7
12,4,324,1,6
4,12,325,1,7
5,13,326,1,8
8,13,162,0,5
5,8,292,0,6
10,2,306,0,7
5,13,326,0,8
9,13,327,1,8
5,8,328,1,6
12,4,329,1,8
1,8,311,0,5
5,7,330,1,10
6,2,331,1,7
10,2,317,0,10
5,4,332,1,6
4,9,333,1,3
6,5,334,1,2
8,13,335,1,7
1,6,336,1,10
6,0,337,1,2
12,4,329,0,8
9,8,274,0,10
1,9,237,0,5
12,9,213,0,5
8,1,241,0,9
3,6,338,1,10
5,7,330,0,10
12,5,339,1,10
0,1,251,0,10
3,11,264,0,6
1,7,340,1,8
11,5,341,1,8
6,2,331,0,7
13,8,342,1,5
10,13,226,0,9
11,7,318,0,3
8,0,343,1,8
2,11,321,0,9
11,8,344,1,8
12,5,339,0,10
5,0,345,1,4
10,9,346,1,6
12,3,289,0,7
6,12,347,1,10
10,9,346,0,6
1,7,247,0,5
8,2,313,0,4
5,13,348,1,9
6,12,347,0,10
11,6,349,1,6
10,13,315,0,3
11,7,350,1,7
1,6,336,0,10
4,6,351,1,4
5,13,268,0,10
1,4,352,1,1
9,8,353,1,8
5,2,316,0,10
5,6,354,1,8
8,0,343,0,8
10,13,286,0,8
3,2,355,1,7
7,13,356,1,8
7,10,357,1,9
6,5,334,0,2
4,11,358,1,2
11,7,350,0,7
4,10,359,1,1
11,5,341,0,8
3,12,291,0,6
8,7,360,1,3
10,9,361,1,9
11,2,362,1,5
0,6,363,1,8
5,0,364,1,1
7,8,365,1,5
10,1,272,0,10
0,3,366,1,5
0,7,367,1,1
7,3,368,1,5
11,1,369,1,5
9,0,370,1,10
9,3,371,1,10
12,13,190,0,6
1,8,319,0,2
0,10,372,1,4
4,11,373,1,5
11,12,374,1,1
13,6,207,0,4
13,8,342,0,5
0,6,363,0,8
8,6,216,0,2
13,6,375,1,1
11,4,376,1,10
0,3,366,0,5
8,3,377,1,8
9,13,327,0,8
5,6,354,0,8
13,6,375,0,1
11,8,378,1,4
1,6,314,0,9
4,3,379,1,8
9,11,312,0,9
5,4,332,0,6
0,10,372,0,4
4,11,373,0,5
11,10,276,0,4
4,6,351,0,4
1,11,380,1,9
9,0,370,0,10
11,4,376,0,10
7,10,381,1,2
11,3,310,0,10
4,11,382,1,10
7,9,293,0,5
10,13,383,1,10
1,7,384,1,8
11,13,385,1,6
2,12,386,1,8
3,13,305,0,3
2,0,387,1,1
1,7,388,1,8
4,9,322,0,6
0,9,389,1,6
7,5,390,1,1
1,8,391,1,1
5,7,392,1,5
7,13,393,1,4
8,9,394,1,6
4,9,333,0,3
12,0,395,1,5
11,2,396,1,3
11,1,369,0,5
7,10,357,0,9
4,3,379,0,8
10,13,383,0,10
9,3,397,1,2
9,10,398,1,4
12,4,324,0,6
2,12,399,1,7
11,2,362,0,5
4,10,359,0,1
10,0,400,1,10
7,10,381,0,2
11,8,378,0,4
3,9,302,0,2
13,5,401,1,3
1,7,388,0,8
7,8,365,0,5
5,7,392,0,5
0,9,389,0,6
7,13,356,0,8
8,11,402,1,4
1,8,391,0,1
11,13,403,1,8
2,6,404,1,3
4,7,405,1,7
4,0,320,0,10
4,1,406,1,9
3,9,294,0,3
7,1,407,1,2
12,6,288,0,4
7,2,129,0,5
10,9,361,0,9
10,2,408,1,6
11,4,287,0,8
12,8,409,1,9
10,9,255,0,1
9,1,182,0,5
9,8,353,0,8
7,1,410,1,10
12,8,409,0,9
13,4,411,1,9
2,10,217,0,9
9,12,412,1,9
2,6,413,1,9
12,0,395,0,5
1,4,352,0,1
11,2,224,0,4
12,11,414,1,6
11,13,385,0,6
8,4,245,0,4
11,7,415,1,5
12,11,307,0,1
3,9,416,1,6
8,11,402,0,4
5,13,348,0,9
5,7,417,1,8
10,2,408,0,6
0,5,235,0,2
0,7,367,0,1
6,0,337,0,2
1,7,340,0,8
8,9,394,0,6
5,0,364,0,1
12,8,239,0,3
9,0,418,1,8
5,8,328,0,6
8,0,419,1,3
1,7,384,0,8
3,2,355,0,7
13,9,420,1,3
4,1,406,0,9
3,8,421,1,9
8,2,422,1,6
2,6,413,0,9
10,0,400,0,10
9,10,277,0,7
3,12,423,1,3
1,7,424,1,6
7,8,281,0,3
9,12,425,1,2
1,2,426,1,9
12,0,427,1,3
9,12,412,0,9
12,5,428,1,3
5,7,429,1,10
1,3,430,1,10
3,5,431,1,9
3,5,300,0,4
10,2,432,1,1
11,4,433,1,10
11,12,374,0,1
7,1,410,0,10
8,3,434,1,8
1,11,380,0,9
7,12,435,1,5
13,8,436,1,7
9,0,418,0,8
1,5,437,1,9
11,0,438,1,1
11,0,439,1,6
13,10,440,1,10
12,0,427,0,3
9,12,425,0,2
13,8,436,0,7
4,11,203,0,2
1,7,424,0,6
6,12,441,1,1
12,5,428,0,3
8,2,442,1,3
1,5,437,0,9
7,1,284,0,8
11,13,403,0,8
13,10,443,1,10
10,12,444,1,1
7,3,368,0,5
9,4,445,1,8
1,9,446,1,7
9,10,398,0,4
0,11,447,1,7
9,3,397,0,2
2,12,399,0,7
4,11,382,0,10
5,9,448,1,3
8,2,422,0,6
8,7,360,0,3
3,8,421,0,9
7,4,449,1,3
13,11,450,1,3
3,6,338,0,10
4,7,405,0,7
11,1,304,0,5
11,8,344,0,8
0,1,451,1,3
1,12,452,1,8
13,9,420,0,3
9,13,453,1,8
1,2,454,1,7
2,8,455,1,7
10,5,456,1,8
3,9,416,0,6
10,11,457,1,1
11,10,458,1,5
5,7,429,0,10
12,6,459,1,5
7,13,393,0,4
11,7,460,1,3
13,3,461,1,8
13,3,462,1,2
12,8,463,1,2
1,9,446,0,7
0,11,447,0,7
13,10,440,0,10
3,5,221,0,10
10,4,464,1,6
4,12,465,1,8
1,6,466,1,1
6,12,441,0,1
6,13,467,1,8
7,0,296,0,9
1,7,468,1,5
5,13,469,1,2
7,5,390,0,1
7,3,470,1,7
13,7,471,1,8
3,5,431,0,9
12,6,472,1,7
3,1,473,1,7
1,0,474,1,2
5,13,469,0,2
6,2,475,1,8
1,2,454,0,7
3,12,423,0,3
5,4,476,1,6
12,11,414,0,6
10,1,290,0,5
10,6,279,0,10
11,0,439,0,6
12,6,472,0,7
7,4,449,0,3
9,3,477,1,3
7,3,470,0,7
2,8,478,1,1
12,8,479,1,4
8,2,442,0,3
4,5,480,1,7
10,2,432,0,1
1,0,481,1,2
11,0,438,0,1
13,0,482,1,9
7,1,483,1,1
4,5,480,0,7
8,13,335,0,7
12,3,484,1,7
2,11,485,1,1
13,5,401,0,3
6,2,486,1,7
0,7,487,1,8
2,8,455,0,7
13,11,488,1,10
9,10,489,1,8
1,12,452,0,8
10,13,490,1,2
2,6,404,0,3
12,6,459,0,5
1,0,491,1,10
12,3,484,0,7
4,8,492,1,7
11,7,415,0,5
13,12,493,1,7
10,11,457,0,1
4,1,494,1,7
9,10,489,0,8
12,10,495,1,6
13,12,496,1,10
6,2,475,0,8
2,6,497,1,10
9,5,498,1,8
5,12,499,1,2
8,5,500,1,2
1,0,481,0,2
10,12,444,0,1
2,12,501,1,3
9,5,502,1,4
2,3,503,1,9
11,10,458,0,5
3,6,504,1,3
7,8,505,1,7
3,10,506,1,1
7,1,507,1,3
5,9,448,0,3
12,8,463,0,2
9,4,445,0,8
4,6,508,1,9
1,2,426,0,9
8,3,377,0,8
8,3,434,0,8
11,4,509,1,7
13,11,488,0,10
2,3,503,0,9
7,8,505,0,7
5,0,345,0,4
1,13,510,1,3
5,13,511,1,2
7,12,435,0,5
9,12,512,1,6
7,1,507,0,3
5,4,476,0,6
9,12,513,1,2
12,13,514,1,7
2,0,515,1,2
6,2,486,0,7
4,5,516,1,3
4,12,465,0,8
3,7,517,1,10
7,5,518,1,1
8,5,500,0,2
9,0,519,1,3
4,11,520,1,5
10,11,521,1,2
12,8,522,1,5
9,10,523,1,1
12,13,514,0,7
3,2,524,1,3
13,3,462,0,2
13,0,525,1,7
2,9,526,1,2
13,4,411,0,9
2,9,526,0,2
13,6,527,1,2
4,11,528,1,1
7,1,483,0,1
1,0,491,0,10
13,3,461,0,8
2,12,386,0,8
10,11,521,0,2
0,1,451,0,3
5,10,529,1,2
12,8,522,0,5
13,8,530,1,4
9,3,371,0,10
8,7,531,1,1
2,0,515,0,2
9,12,532,1,8
13,0,525,0,7
13,6,533,1,3
3,1,473,0,7
9,5,498,0,8
0,7,487,0,8
4,8,492,0,7
5,10,529,0,2
11,4,509,0,7
3,1,534,1,6
11,1,535,1,4
5,7,417,0,8
13,6,527,0,2
13,7,471,0,8
7,1,536,1,9
3,6,504,0,3
4,11,537,1,2
1,10,538,1,1
4,11,520,0,5
0,12,539,1,9
9,0,519,0,3
4,8,540,1,10
10,11,541,1,3
9,12,532,0,8
5,2,542,1,7
11,8,543,1,7
9,5,502,0,4
0,10,544,1,8
11,7,545,1,1
1,0,474,0,2
11,6,349,0,6
4,7,546,1,9
2,4,547,1,8
2,8,478,0,1
