11,1,0,1
5,1,1,1
0,10,2,1
7,0,3,1
0,12,4,1
7,2,5,1
2,5,6,1
5,0,7,1
2,0,8,1
12,3,9,1
6,0,10,1
1,8,11,1
2,0,12,1
0,5,13,1
6,3,14,1
3,2,15,1
8,0,16,1
12,13,17,1
1,8,11,0
2,11,18,1
12,11,19,1
2,5,6,0
10,7,20,1
4,9,21,1
4,7,22,1
6,3,14,0
11,1,0,0
0,11,23,1
11,3,24,1
3,6,25,1
13,10,26,1
3,5,27,1
2,6,28,1
0,8,29,1
0,9,30,1
12,11,19,0
10,4,31,1
0,5,13,0
3,9,32,1
10,3,33,1
7,0,3,0
2,10,34,1
1,0,35,1
7,8,36,1
12,2,37,1
2,0,38,1
10,7,20,0
9,10,39,1
12,3,40,1
6,1,41,1
6,9,42,1
13,8,43,1
3,2,44,1
7,4,45,1
12,13,17,0
1,7,46,1
10,9,47,1
13,10,48,1
0,12,49,1
3,8,50,1
11,8,51,1
13,8,43,0
7,8,36,0
11,8,51,0
10,6,52,1
0,12,49,0
10,11,53,1
7,11,54,1
0,10,2,0
6,4,55,1
0,1,56,1
12,3,9,0
7,10,57,1
12,3,40,0
0,9,58,1
2,0,8,0
0,9,59,1
7,2,5,0
9,0,60,1
1,11,61,1
1,6,62,1
0,9,59,0
6,11,63,1
7,6,64,1
6,7,65,1
11,2,66,1
8,5,67,1
8,10,68,1
7,6,64,0
6,9,42,0
6,7,65,0
11,8,69,1
8,5,70,1
5,1,71,1
5,9,72,1
7,10,57,0
8,13,73,1
13,4,74,1
5,1,75,1
11,13,76,1
12,2,77,1
11,3,24,0
5,12,78,1
4,12,79,1
3,7,80,1
4,9,21,0
11,1,81,1
3,13,82,1
6,9,83,1
9,6,84,1
8,5,67,0
13,9,85,1
5,7,86,1
8,4,87,1
9,5,88,1
4,13,89,1
3,8,50,0
10,11,53,0
1,10,90,1
6,4,91,1
13,10,48,0
10,5,92,1
11,8,69,0
6,3,93,1
5,9,94,1
1,0,95,1
12,2,77,0
1,3,96,1
9,10,39,0
4,12,97,1
6,11,98,1
8,0,16,0
6,4,91,0
9,11,99,1
6,4,55,0
4,12,100,1
6,2,101,1
5,9,102,1
2,0,38,0
4,13,103,1
9,11,104,1
5,13,105,1
11,10,106,1
4,9,107,1
12,5,108,1
9,11,104,0
7,11,109,1
5,2,110,1
4,7,22,0
11,5,111,1
5,9,94,0
11,5,112,1
9,10,113,1
11,2,66,0
0,3,114,1
6,3,93,0
1,5,115,1
10,0,116,1
4,1,117,1
7,4,45,0
9,0,60,0
10,1,118,1
3,7,80,0
8,10,68,0
13,2,119,1
1,0,35,0
12,9,120,1
4,7,121,1
9,6,84,0
1,6,122,1
10,3,33,0
4,7,121,0
9,10,113,0
12,13,123,1
4,9,107,0
10,4,124,1
0,3,114,0
9,7,125,1
5,12,78,0
10,5,92,0
0,12,126,1
1,13,127,1
1,6,62,0
13,4,128,1
7,4,129,1
7,0,130,1
4,12,97,0
11,7,131,1
0,9,58,0
4,2,132,1
2,1,133,1
0,11,23,0
13,10,134,1
2,13,135,1
2,12,136,1
6,9,83,0
5,8,137,1
2,0,12,0
0,7,138,1
11,13,139,1
8,13,73,0
13,4,140,1
13,7,141,1
1,6,142,1
3,13,143,1
7,3,144,1
11,1,81,0
2,10,145,1
13,12,146,1
11,13,139,0
2,6,147,1
13,11,148,1
4,12,149,1
6,5,150,1
6,2,101,0
10,13,151,1
6,5,150,0
1,6,152,1
11,1,153,1
4,0,154,1
12,2,155,1
5,3,156,1
1,12,157,1
11,5,112,0
1,12,157,0
10,1,118,0
5,12,158,1
1,3,159,1
5,12,158,0
10,12,160,1
8,12,161,1
1,6,142,0
3,2,44,0
13,2,119,0
7,0,162,1
1,3,159,0
8,2,163,1
9,1,164,1
2,10,145,0
12,5,165,1
12,2,166,1
10,0,116,0
0,4,167,1
3,7,168,1
10,4,31,0
13,7,169,1
