0,5,0,1
5,7,1,1
10,12,2,1
6,2,3,1
5,7,1,0
4,6,4,1
7,2,5,1
2,5,6,1
10,12,2,0
7,1,7,1
2,7,8,1
2,5,6,0
7,10,9,1
2,7,8,0
11,9,10,1
4,6,4,0
0,5,0,0
9,3,11,1
13,4,12,1
7,2,5,0
13,4,12,0
5,1,13,1
9,7,14,1
6,12,15,1
7,1,7,0
5,1,13,0
11,4,16,1
11,4,16,0
8,1,17,1
6,10,18,1
9,3,11,0
12,0,19,1
6,2,3,0
13,10,20,1
8,3,21,1
12,3,22,1
3,1,23,1
8,3,24,1
9,7,14,0
7,1,25,1
6,10,18,0
12,0,19,0
12,3,22,0
7,10,9,0
2,7,26,1
1,0,27,1
10,1,28,1
6,12,15,0
11,1,29,1
10,3,30,1
7,9,31,1
3,2,32,1
1,7,33,1
3,1,23,0
2,0,34,1
6,12,35,1
11,1,29,0
1,0,27,0
8,11,36,1
6,12,35,0
10,3,30,0
6,13,37,1
2,0,34,0
8,7,38,1
8,9,39,1
8,9,39,0
3,2,32,0
8,1,17,0
8,7,38,0
7,1,25,0
7,9,31,0
9,7,40,1
10,1,28,0
0,8,41,1
3,2,42,1
6,5,43,1
6,13,37,0
2,11,44,1
7,13,45,1
1,7,33,0
9,2,46,1
8,3,24,0
8,11,36,0
2,7,26,0
3,2,42,0
7,13,45,0
6,5,43,0
8,1,47,1
9,2,48,1
8,0,49,1
4,2,50,1
0,8,41,0
2,11,44,0
12,7,51,1
3,8,52,1
3,8,52,0
12,2,53,1
6,10,54,1
9,2,46,0
6,10,54,0
8,3,21,0
9,6,55,1
11,1,56,1
11,1,56,0
1,12,57,1
8,0,49,0
10,7,58,1
10,13,59,1
10,7,58,0
9,7,40,0
10,13,59,0
3,0,60,1
12,7,51,0
3,0,60,0
9,2,48,0
1,12,57,0
11,9,10,0
5,6,61,1
7,1,62,1
9,6,55,0
13,10,20,0
3,13,63,1
7,1,62,0
13,9,64,1
10,7,65,1
3,10,66,1
12,2,53,0
13,6,67,1
3,13,68,1
13,5,69,1
2,0,70,1
4,8,71,1
4,8,71,0
6,1,72,1
3,10,66,0
5,9,73,1
10,7,65,0
13,9,64,0
3,13,63,0
5,9,73,0
9,11,74,1
13,5,75,1
0,9,76,1
13,5,69,0
12,4,77,1
12,0,78,1
5,6,61,0
9,11,74,0
8,5,79,1
3,13,68,0
12,0,78,0
6,1,80,1
0,9,76,0
13,5,81,1
8,1,47,0
6,1,80,0
4,2,50,0
8,7,82,1
5,13,83,1
4,8,84,1
13,6,67,0
8,7,82,0
6,1,72,0
4,8,84,0
12,4,77,0
0,2,85,1
5,13,83,0
8,10,86,1
8,10,86,0
3,4,87,1
4,10,88,1
4,10,89,1
11,4,90,1
0,2,85,0
4,0,91,1
3,2,92,1
11,4,90,0
3,2,92,0
4,1,93,1
3,4,87,0
13,5,75,0
5,7,94,1
2,5,95,1
7,13,96,1
8,5,79,0
11,5,97,1
7,9,98,1
11,5,97,0
5,7,94,0
7,9,98,0
4,10,88,0
7,13,96,0
10,13,99,1
7,10,100,1
4,1,93,0
0,4,101,1
2,0,70,0
4,1,102,1
4,3,103,1
1,13,104,1
2,5,95,0
10,13,99,0
0,4,101,0
0,2,105,1
4,1,102,0
0,8,106,1
3,9,107,1
8,10,108,1
4,0,91,0
2,6,109,1
3,9,107,0
1,13,104,0
8,10,108,0
0,2,105,0
10,8,110,1
4,10,111,1
2,3,112,1
0,8,106,0
10,5,113,1
13,5,81,0
1,9,114,1
4,9,115,1
1,2,116,1
10,8,110,0
12,13,117,1
13,7,118,1
12,13,117,0
9,13,119,1
13,7,118,0
1,9,114,0
1,6,120,1
9,10,121,1
9,13,119,0
2,6,109,0
13,1,122,1
3,1,123,1
4,10,111,0
4,3,103,0
0,1,124,1
6,11,125,1
10,5,113,0
7,12,126,1
4,10,89,0
13,1,122,0
7,9,127,1
0,1,124,0
12,10,128,1
13,1,129,1
10,9,130,1
7,12,126,0
0,1,131,1
6,11,125,0
13,2,132,1
2,8,133,1
6,9,134,1
13,1,129,0
5,13,135,1
8,2,136,1
8,2,136,0
2,3,112,0
0,1,137,1
10,9,130,0
1,6,120,0
0,1,137,0
9,0,138,1
2,8,133,0
12,10,128,0
13,11,139,1
7,10,100,0
10,13,140,1
9,0,138,0
13,11,139,0
0,1,131,0
4,11,141,1
11,9,142,1
0,1,143,1
0,3,144,1
6,9,134,0
6,0,145,1
13,11,146,1
0,3,144,0
5,1,147,1
1,2,116,0
5,13,135,0
13,2,132,0
7,9,127,0
0,1,143,0
4,9,115,0
9,3,148,1
5,10,149,1
10,13,140,0
13,7,150,1
12,9,151,1
7,10,152,1
5,1,147,0
9,1,153,1
11,9,142,0
13,9,154,1
8,13,155,1
9,10,121,0
0,7,156,1
3,1,157,1
13,9,154,0
3,1,123,0
8,13,155,0
6,1,158,1
12,5,159,1
0,7,156,0
13,11,146,0
10,5,160,1
4,11,141,0
6,12,161,1
5,8,162,1
13,8,163,1
9,3,148,0
3,1,157,0
4,7,164,1
5,8,162,0
6,0,145,0
4,9,165,1
13,8,163,0
6,10,166,1
6,1,158,0
11,5,167,1
7,0,168,1
2,11,169,1
6,10,166,0
13,7,150,0
4,7,164,0
12,5,159,0
10,5,160,0
2,11,169,0
12,7,170,1
5,10,149,0
12,6,171,1
12,6,171,0
10,12,172,1
4,9,173,1
9,1,153,0
12,9,151,0
10,9,174,1
10,2,175,1
12,7,170,0
4,9,173,0
4,9,165,0
1,7,176,1
10,12,172,0
10,2,175,0
6,3,177,1
7,10,152,0
1,7,176,0
10,3,178,1
10,3,178,0
12,5,179,1
5,1,180,1
11,5,167,0
2,9,181,1
12,2,182,1
2,9,181,0
4,1,183,1
7,0,168,0
12,2,182,0
10,9,174,0
0,6,184,1
4,1,183,0
1,4,185,1
12,5,179,0
0,8,186,1
6,3,177,0
0,8,186,0
8,10,187,1
5,1,180,0
1,2,188,1
10,9,189,1
6,12,161,0
9,6,190,1
5,1,191,1
5,4,192,1
5,4,192,0
5,1,191,0
5,11,193,1
1,4,185,0
5,11,193,0
12,13,194,1
1,2,188,0
12,13,194,0
9,7,195,1
9,7,196,1
9,6,190,0
0,11,197,1
0,11,197,0
9,7,196,0
4,11,198,1
7,10,199,1
2,7,200,1
7,8,201,1
13,5,202,1
13,5,202,0
7,8,201,0
7,10,199,0
9,7,195,0
1,13,203,1
0,6,184,0
10,9,189,0
8,10,187,0
8,9,204,1
4,10,205,1
8,9,204,0
0,13,206,1
6,1,207,1
6,1,208,1
6,1,208,0
4,0,209,1
8,13,210,1
0,13,206,0
12,11,211,1
8,13,210,0
3,5,212,1
4,0,209,0
6,1,207,0
2,13,213,1
3,5,212,0
5,10,214,1
5,0,215,1
2,7,200,0
4,11,198,0
12,11,216,1
9,6,217,1
4,10,205,0
5,0,218,1
11,4,219,1
5,10,214,0
11,0,220,1
1,13,203,0
0,6,221,1
5,0,218,0
7,2,222,1
9,6,217,0
7,2,223,1
7,2,222,0
11,4,219,0
9,6,224,1
7,2,223,0
12,4,225,1
12,4,225,0
11,0,220,0
12,11,211,0
4,8,226,1
4,8,226,0
12,13,227,1
0,6,221,0
5,1,228,1
12,13,227,0
8,9,229,1
1,12,230,1
1,10,231,1
5,1,228,0
9,10,232,1
13,3,233,1
12,11,216,0
10,12,234,1
7,9,235,1
11,5,236,1
12,8,237,1
0,10,238,1
11,5,236,0
2,13,213,0
10,12,234,0
7,9,235,0
4,9,239,1
13,3,233,0
8,1,240,1
1,11,241,1
12,13,242,1
1,11,241,0
3,4,243,1
5,4,244,1
2,4,245,1
5,4,244,0
13,1,246,1
1,10,247,1
12,8,237,0
6,11,248,1
1,10,247,0
0,5,249,1
4,9,239,0
13,2,250,1
9,10,232,0
11,5,251,1
11,5,251,0
12,13,242,0
8,9,229,0
11,1,252,1
1,10,231,0
5,0,215,0
10,11,253,1
3,10,254,1
3,7,255,1
6,11,248,0
3,4,243,0
7,0,256,1
10,11,253,0
13,10,257,1
9,6,224,0
9,5,258,1
2,9,259,1
0,5,249,0
0,10,238,0
9,8,260,1
2,4,245,0
3,5,261,1
1,8,262,1
3,7,255,0
11,5,263,1
9,8,260,0
2,8,264,1
0,10,265,1
0,10,265,0
8,1,240,0
2,9,259,0
2,8,264,0
2,1,266,1
1,8,262,0
1,12,230,0
8,10,267,1
10,0,268,1
13,1,246,0
3,10,254,0
0,1,269,1
11,1,252,0
11,5,263,0
13,2,270,1
0,1,269,0
3,4,271,1
7,0,256,0
6,8,272,1
6,8,272,0
3,5,261,0
3,4,271,0
13,12,273,1
10,7,274,1
7,8,275,1
10,7,274,0
3,11,276,1
3,11,276,0
1,9,277,1
9,5,258,0
10,12,278,1
13,10,257,0
11,4,279,1
1,9,277,0
8,9,280,1
8,2,281,1
7,8,275,0
13,2,250,0
8,2,281,0
6,8,282,1
0,3,283,1
10,12,278,0
12,2,284,1
10,0,268,0
8,9,280,0
2,0,285,1
11,4,279,0
6,10,286,1
0,3,283,0
0,11,287,1
8,10,267,0
2,0,288,1
11,4,289,1
1,10,290,1
7,2,291,1
7,2,291,0
13,6,292,1
11,4,289,0
12,10,293,1
6,8,282,0
0,1,294,1
2,0,285,0
5,9,295,1
13,6,292,0
10,11,296,1
2,1,266,0
13,2,270,0
13,6,297,1
0,2,298,1
1,10,290,0
9,0,299,1
4,6,300,1
1,13,301,1
2,7,302,1
10,6,303,1
2,7,302,0
6,10,286,0
10,6,303,0
12,2,284,0
8,7,304,1
5,0,305,1
10,11,296,0
9,0,299,0
13,12,273,0
4,6,306,1
10,5,307,1
1,13,301,0
5,8,308,1
2,5,309,1
4,10,310,1
7,11,311,1
0,11,287,0
4,6,306,0
9,10,312,1
2,0,288,0
4,10,310,0
9,10,312,0
12,10,293,0
0,1,294,0
1,11,313,1
4,6,300,0
4,7,314,1
13,6,315,1
5,0,305,0
3,1,316,1
3,2,317,1
6,1,318,1
1,11,313,0
0,2,298,0
7,11,311,0
3,2,317,0
13,6,315,0
4,7,314,0
13,7,319,1
6,1,318,0
5,8,308,0
2,5,309,0
5,9,320,1
13,6,297,0
8,0,321,1
11,2,322,1
3,1,316,0
10,5,307,0
8,0,321,0
8,13,323,1
10,7,324,1
0,11,325,1
11,2,322,0
0,10,326,1
9,10,327,1
10,7,324,0
5,9,295,0
0,11,325,0
0,10,326,0
13,7,319,0
5,2,328,1
2,8,329,1
13,2,330,1
7,12,331,1
7,1,332,1
7,1,332,0
4,1,333,1
2,8,329,0
13,4,334,1
10,7,335,1
13,6,336,1
13,2,330,0
9,10,337,1
13,7,338,1
11,9,339,1
7,12,331,0
6,12,340,1
9,10,341,1
8,13,323,0
9,10,327,0
4,1,333,0
13,5,342,1
13,6,336,0
3,1,343,1
13,7,338,0
8,7,304,0
5,2,328,0
4,7,344,1
11,9,339,0
3,13,345,1
12,9,346,1
8,7,347,1
13,4,334,0
1,13,348,1
1,13,348,0
12,7,349,1
13,5,342,0
13,7,350,1
5,9,320,0
12,7,349,0
9,10,351,1
9,10,341,0
10,2,352,1
10,7,335,0
3,2,353,1
4,7,344,0
1,7,354,1
6,12,340,0
10,7,355,1
3,13,345,0
8,7,347,0
9,10,337,0
2,13,356,1
