9,13,0,1
4,1,1,1
4,5,2,1
11,12,3,1
11,12,3,0
10,6,4,1
8,2,5,1
7,11,6,1
8,10,7,1
1,9,8,1
1,4,9,1
1,9,8,0
4,5,2,0
7,13,10,1
12,8,11,1
12,8,11,0
9,13,0,0
9,5,12,1
1,0,13,1
1,0,13,0
1,4,9,0
8,9,14,1
7,2,15,1
7,11,6,0
11,12,16,1
11,7,17,1
8,2,5,0
3,9,18,1
7,2,15,0
7,13,10,0
6,11,19,1
11,12,16,0
9,3,20,1
3,6,21,1
3,6,21,0
11,7,22,1
11,7,17,0
0,13,23,1
3,7,24,1
10,7,25,1
6,11,26,1
11,7,22,0
8,10,7,0
4,1,1,0
13,1,27,1
6,11,26,0
3,1,28,1
9,3,20,0
3,8,29,1
8,9,14,0
10,7,25,0
8,5,30,1
6,11,19,0
10,4,31,1
9,5,32,1
8,11,33,1
8,11,33,0
3,7,34,1
8,5,30,0
0,13,23,0
0,1,35,1
3,7,24,0
2,1,36,1
11,0,37,1
11,0,37,0
13,1,38,1
1,9,39,1
2,1,36,0
1,9,39,0
13,8,40,1
9,13,41,1
9,5,12,0
9,6,42,1
3,1,28,0
12,8,43,1
9,5,32,0
3,13,44,1
10,4,31,0
3,9,18,0
10,6,4,0
13,1,38,0
12,8,45,1
12,8,43,0
13,1,27,0
8,10,46,1
8,1,47,1
3,7,34,0
6,0,48,1
9,13,41,0
13,8,40,0
8,1,47,0
2,1,49,1
0,11,50,1
4,6,51,1
3,8,29,0
4,1,52,1
0,1,35,0
7,4,53,1
6,0,48,0
9,6,42,0
12,4,54,1
13,11,55,1
1,12,56,1
2,6,57,1
4,6,51,0
1,12,56,0
3,13,44,0
2,6,57,0
9,0,58,1
12,8,45,0
1,2,59,1
6,7,60,1
0,11,50,0
7,4,53,0
6,13,61,1
6,7,60,0
11,13,62,1
12,4,54,0
4,10,63,1
1,2,59,0
11,13,62,0
10,9,64,1
2,0,65,1
5,2,66,1
2,1,49,0
11,2,67,1
0,5,68,1
4,1,52,0
0,8,69,1
13,11,55,0
8,11,70,1
0,5,68,0
5,2,66,0
9,6,71,1
9,0,58,0
0,7,72,1
13,4,73,1
0,8,69,0
11,2,67,0
11,7,74,1
8,6,75,1
8,11,70,0
1,3,76,1
13,4,73,0
5,8,77,1
1,3,76,0
1,11,78,1
6,7,79,1
4,10,63,0
10,2,80,1
5,8,77,0
6,13,61,0
4,2,81,1
2,0,65,0
12,5,82,1
10,13,83,1
8,10,46,0
6,3,84,1
12,2,85,1
5,8,86,1
2,8,87,1
0,7,72,0
10,13,83,0
8,6,75,0
4,2,81,0
4,11,88,1
2,8,87,0
6,7,79,0
12,2,85,0
11,9,89,1
13,12,90,1
5,8,86,0
6,3,84,0
10,9,64,0
4,8,91,1
9,6,71,0
1,11,78,0
7,11,92,1
11,9,89,0
6,9,93,1
12,5,82,0
4,11,88,0
9,5,94,1
10,2,80,0
9,5,95,1
4,8,91,0
7,1,96,1
11,13,97,1
1,2,98,1
11,7,74,0
6,12,99,1
12,3,100,1
13,12,90,0
12,3,100,0
2,0,101,1
6,12,102,1
1,2,98,0
12,7,103,1
6,12,99,0
6,4,104,1
9,13,105,1
7,2,106,1
2,7,107,1
9,13,105,0
6,0,108,1
4,10,109,1
2,7,107,0
7,2,110,1
3,10,111,1
3,10,111,0
0,10,112,1
12,6,113,1
10,0,114,1
0,9,115,1
9,4,116,1
7,1,96,0
11,6,117,1
12,6,113,0
3,4,118,1
0,10,112,0
7,2,106,0
8,2,119,1
6,12,102,0
9,4,116,0
6,9,93,0
10,0,114,0
12,7,103,0
0,9,115,0
5,6,120,1
9,5,95,0
6,4,104,0
11,6,117,0
6,9,121,1
11,1,122,1
3,4,118,0
2,13,123,1
7,2,110,0
2,0,101,0
9,5,94,0
11,1,122,0
11,13,97,0
8,1,124,1
2,13,123,0
10,1,125,1
8,2,119,0
13,2,126,1
7,12,127,1
6,0,108,0
9,4,128,1
7,12,127,0
10,1,125,0
8,7,129,1
12,10,130,1
13,2,126,0
12,8,131,1
4,10,109,0
13,3,132,1
10,5,133,1
0,3,134,1
0,3,134,0
2,8,135,1
9,8,136,1
2,8,135,0
4,10,137,1
9,8,136,0
6,9,121,0
12,10,130,0
10,5,133,0
12,8,131,0
7,11,92,0
5,6,120,0
0,9,138,1
9,4,128,0
4,6,139,1
10,11,140,1
13,3,132,0
7,5,141,1
10,11,140,0
1,9,142,1
7,3,143,1
1,13,144,1
0,7,145,1
8,4,146,1
7,3,143,0
4,6,139,0
1,13,144,0
2,6,147,1
12,0,148,1
8,7,129,0
0,7,145,0
8,13,149,1
8,10,150,1
4,10,137,0
8,10,150,0
1,9,142,0
3,12,151,1
8,4,146,0
7,5,152,1
9,4,153,1
12,0,148,0
10,7,154,1
10,7,154,0
5,8,155,1
5,13,156,1
2,6,147,0
1,11,157,1
