7,9,0,1
13,10,1,1
1,3,2,1
10,9,3,1
3,13,4,1
2,13,5,1
7,6,6,1
7,9,0,0
4,9,7,1
12,3,8,1
10,1,9,1
11,12,10,1
1,5,11,1
5,0,12,1
9,11,13,1
0,4,14,1
2,11,15,1
10,6,16,1
2,13,5,0
8,2,17,1
10,4,18,1
7,0,19,1
12,3,8,0
5,1,20,1
10,12,21,1
13,10,22,1
8,10,23,1
6,5,24,1
0,7,25,1
10,4,18,0
7,9,26,1
12,0,27,1
1,10,28,1
2,11,29,1
9,12,30,1
11,10,31,1
12,0,32,1
9,13,33,1
6,8,34,1
0,9,35,1
0,7,36,1
13,10,1,0
8,9,37,1
1,13,38,1
11,5,39,1
12,5,40,1
2,4,41,1
13,0,42,1
10,6,43,1
8,4,44,1
9,6,45,1
13,7,46,1
12,2,47,1
4,5,48,1
3,6,49,1
8,2,17,0
3,5,50,1
0,7,51,1
6,12,52,1
5,8,53,1
4,6,54,1
13,7,46,0
9,3,55,1
8,2,56,1
11,5,39,0
5,8,57,1
4,0,58,1
2,1,59,1
13,2,60,1
7,3,61,1
2,7,62,1
2,11,29,0
13,11,63,1
0,7,64,1
12,7,65,1
2,6,66,1
8,11,67,1
9,4,68,1
10,4,69,1
2,9,70,1
10,4,69,0
1,8,71,1
8,10,23,0
1,7,72,1
0,4,73,1
7,6,6,0
13,4,74,1
13,12,75,1
8,1,76,1
3,8,77,1
12,5,78,1
6,8,79,1
10,0,80,1
13,2,81,1
6,5,82,1
2,6,83,1
6,1,84,1
10,1,9,0
11,9,85,1
0,7,36,0
0,13,86,1
4,1,87,1
12,7,88,1
13,0,42,0
9,6,45,0
1,12,89,1
13,12,90,1
10,9,91,1
5,1,92,1
9,13,93,1
0,9,35,0
1,13,94,1
3,5,50,0
4,3,95,1
11,6,96,1
1,13,38,0
9,1,97,1
13,4,74,0
8,2,98,1
5,8,53,0
2,8,99,1
11,10,31,0
7,2,100,1
3,2,101,1
13,11,63,0
9,13,93,0
1,10,28,0
2,13,102,1
3,0,103,1
7,2,100,0
13,9,104,1
1,2,105,1
3,12,106,1
9,6,107,1
9,4,108,1
1,2,109,1
0,7,64,0
4,5,110,1
0,4,111,1
11,2,112,1
2,6,83,0
13,9,113,1
6,2,114,1
10,6,16,0
5,12,115,1
0,7,116,1
3,2,101,0
2,1,117,1
0,13,118,1
9,0,119,1
2,5,120,1
8,2,98,0
13,7,121,1
0,3,122,1
13,10,22,0
3,1,123,1
12,7,65,0
13,7,124,1
9,11,13,0
10,12,125,1
0,8,126,1
8,1,127,1
6,4,128,1
13,12,75,0
1,12,129,1
0,7,51,0
9,3,55,0
6,5,24,0
4,1,87,0
12,3,130,1
4,5,110,0
9,0,119,0
2,4,41,0
9,7,131,1
3,1,132,1
12,13,133,1
8,13,134,1
11,6,135,1
6,4,136,1
2,1,117,0
8,4,44,0
5,2,137,1
13,2,81,0
6,12,52,0
12,10,138,1
6,8,79,0
7,4,139,1
13,7,140,1
13,7,140,0
6,3,141,1
9,0,142,1
