1,8,0,1
6,8,1,1
5,4,2,1
9,5,3,1
9,5,3,0
8,1,4,1
0,4,5,1
9,11,6,1
4,12,7,1
10,13,8,1
0,2,9,1
10,13,8,0
5,4,2,0
3,6,10,1
5,11,11,1
5,11,11,0
1,8,0,0
8,11,12,1
2,12,13,1
2,12,13,0
0,2,9,0
10,7,14,1
3,6,15,1
9,11,6,0
8,9,16,1
1,4,17,1
0,4,5,0
1,10,18,1
3,6,15,0
3,6,10,0
0,4,19,1
8,9,16,0
7,12,20,1
8,2,21,1
8,2,21,0
3,2,22,1
1,4,17,0
0,8,23,1
3,10,24,1
10,4,25,1
1,8,26,1
3,2,22,0
4,12,7,0
6,8,1,0
2,12,27,1
1,8,26,0
11,9,28,1
7,12,20,0
5,3,29,1
10,7,14,0
10,4,25,0
5,4,30,1
0,4,19,0
13,7,31,1
13,6,32,1
4,1,33,1
4,1,33,0
2,1,34,1
5,4,30,0
0,8,23,0
7,1,35,1
3,10,24,0
6,13,36,1
10,4,37,1
10,4,37,0
4,0,38,1
6,8,39,1
6,13,36,0
6,8,39,0
13,10,40,1
0,2,41,1
8,11,12,0
2,9,42,1
11,9,28,0
4,9,43,1
13,6,32,0
0,11,44,1
13,7,31,0
1,10,18,0
8,1,4,0
4,0,38,0
6,5,45,1
4,9,43,0
2,12,27,0
11,1,46,1
9,1,47,1
2,1,34,0
9,8,48,1
0,2,41,0
13,10,40,0
9,1,47,0
13,8,49,1
9,10,50,1
4,1,51,1
5,3,29,0
9,5,52,1
7,1,35,0
2,4,53,1
9,8,48,0
2,9,42,0
5,2,54,1
7,0,55,1
5,10,56,1
12,3,57,1
4,1,51,0
5,10,56,0
0,11,44,0
12,3,57,0
0,11,58,1
6,5,45,0
6,5,59,1
1,12,60,1
9,10,50,0
2,4,53,0
6,4,61,1
1,12,60,0
5,8,62,1
5,2,54,0
3,9,63,1
6,5,59,0
5,8,62,0
3,12,64,1
7,11,65,1
1,5,66,1
13,8,49,0
8,12,67,1
3,11,68,1
9,5,52,0
7,0,69,1
7,0,55,0
9,5,70,1
3,11,68,0
1,5,66,0
13,3,71,1
0,11,58,0
6,8,72,1
7,12,73,1
7,0,69,0
8,12,67,0
5,1,74,1
1,7,75,1
9,5,70,0
8,2,76,1
7,12,73,0
10,2,77,1
8,2,76,0
0,9,78,1
13,3,79,1
3,9,63,0
0,6,80,1
10,2,77,0
6,4,61,0
10,11,81,1
7,11,65,0
1,2,82,1
4,10,83,1
11,1,46,0
8,3,84,1
11,3,85,1
9,5,86,1
1,11,87,1
6,8,72,0
4,10,83,0
1,7,75,0
10,11,81,0
8,5,88,1
1,11,87,0
13,3,79,0
11,3,85,0
5,9,89,1
5,0,90,1
9,5,86,0
8,3,84,0
3,12,64,0
2,5,91,1
13,3,71,0
0,9,78,0
8,11,92,1
5,9,89,0
7,12,93,1
1,2,82,0
8,5,88,0
11,8,94,1
0,6,80,0
3,1,95,1
2,5,91,0
3,1,96,1
7,1,97,1
2,8,98,1
5,1,74,0
13,9,99,1
7,0,100,1
5,0,90,0
7,0,100,0
8,13,101,1
13,2,102,1
2,8,98,0
6,2,103,1
13,9,99,0
7,12,104,1
4,2,105,1
6,2,106,1
1,12,107,1
4,2,105,0
2,3,108,1
1,12,109,1
1,12,107,0
12,1,110,1
4,0,111,1
4,0,111,0
0,6,112,1
8,5,113,1
4,10,114,1
4,13,115,1
12,4,116,1
3,1,96,0
4,1,117,1
8,5,113,0
8,0,118,1
0,6,112,0
6,2,106,0
5,0,119,1
13,2,102,0
