11,12,0,1
10,8,1,1
12,0,2,1
8,10,3,1
8,10,3,0
6,2,4,1
6,8,5,1
0,10,6,1
9,11,7,1
2,7,8,1
7,6,9,1
2,7,8,0
12,0,2,0
13,12,10,1
13,8,11,1
13,8,11,0
11,12,0,0
9,11,12,1
10,11,13,1
10,11,13,0
7,6,9,0
9,4,14,1
11,3,15,1
0,10,6,0
8,13,16,1
8,12,17,1
6,8,5,0
11,12,18,1
11,3,15,0
13,12,10,0
12,1,19,1
8,13,16,0
10,3,20,1
11,9,21,1
11,9,21,0
1,9,22,1
8,12,17,0
12,1,23,1
10,3,24,1
5,7,25,1
5,10,26,1
1,9,22,0
9,11,7,0
10,8,1,0
4,12,27,1
5,10,26,0
1,4,28,1
10,3,20,0
5,9,29,1
9,4,14,0
5,7,25,0
8,3,30,1
12,1,19,0
0,13,31,1
9,13,32,1
13,8,33,1
13,8,33,0
3,6,34,1
8,3,30,0
12,1,23,0
2,0,35,1
10,3,24,0
9,10,36,1
9,11,37,1
9,11,37,0
11,8,38,1
9,1,39,1
9,10,36,0
9,1,39,0
13,8,40,1
5,0,41,1
9,11,12,0
6,8,42,1
1,4,28,0
8,2,43,1
9,13,32,0
0,5,44,1
0,13,31,0
11,12,18,0
6,2,4,0
11,8,38,0
6,8,45,1
8,2,43,0
4,12,27,0
0,13,46,1
2,12,47,1
3,6,34,0
2,6,48,1
5,0,41,0
13,8,40,0
2,12,47,0
9,8,49,1
8,3,50,1
1,10,51,1
5,9,29,0
5,3,52,1
2,0,35,0
4,6,53,1
2,6,48,0
6,8,42,0
3,13,54,1
11,13,55,1
9,6,56,1
3,1,57,1
1,10,51,0
9,6,56,0
0,5,44,0
3,1,57,0
7,11,58,1
6,8,45,0
13,0,59,1
11,0,60,1
8,3,50,0
4,6,53,0
3,1,61,1
11,0,60,0
1,9,62,1
3,13,54,0
11,1,63,1
13,0,59,0
1,9,62,0
12,11,64,1
3,6,65,1
5,12,66,1
9,8,49,0
3,9,67,1
1,12,68,1
5,3,52,0
1,6,69,1
11,13,55,0
8,2,70,1
1,12,68,0
5,12,66,0
12,11,71,1
7,11,58,0
8,3,72,1
13,5,73,1
1,6,69,0
3,9,67,0
12,0,74,1
7,5,75,1
8,2,70,0
8,9,76,1
13,5,73,0
13,11,77,1
8,9,76,0
2,4,78,1
13,3,79,1
11,1,63,0
13,7,80,1
13,11,77,0
3,1,61,0
1,2,81,1
3,6,65,0
5,11,82,1
13,5,83,1
0,13,46,0
13,2,84,1
6,12,85,1
11,5,86,1
4,9,87,1
8,3,72,0
13,5,83,0
7,5,75,0
1,2,81,0
10,1,88,1
4,9,87,0
13,3,79,0
6,12,85,0
13,7,89,1
13,6,90,1
11,5,86,0
13,2,84,0
12,11,64,0
6,4,91,1
12,11,71,0
2,4,78,0
2,9,92,1
13,7,89,0
5,0,93,1
5,11,82,0
10,1,88,0
12,9,94,1
13,7,80,0
2,5,95,1
6,4,91,0
4,1,96,1
5,9,97,1
8,1,98,1
12,0,74,0
11,7,99,1
12,2,100,1
13,6,90,0
12,2,100,0
4,8,101,1
5,6,102,1
8,1,98,0
13,1,103,1
11,7,99,0
9,2,104,1
1,9,105,1
4,9,106,1
3,7,107,1
1,9,105,0
3,1,108,1
2,6,109,1
3,7,107,0
0,8,110,1
5,0,111,1
5,0,111,0
12,1,112,1
4,1,113,1
3,13,114,1
9,7,115,1
3,11,116,1
4,1,96,0
4,12,117,1
4,1,113,0
1,3,118,1
12,1,112,0
4,9,106,0
6,5,119,1
5,6,102,0
3,11,116,0
5,0,93,0
3,13,114,0
13,1,103,0
9,7,115,0
10,0,120,1
2,5,95,0
9,2,104,0
4,12,117,0
3,13,121,1
13,4,122,1
1,3,118,0
4,9,123,1
0,8,110,0
4,8,101,0
12,9,94,0
13,4,122,0
5,9,97,0
2,8,124,1
4,9,123,0
9,7,125,1
6,5,119,0
5,10,126,1
3,8,127,1
3,1,108,0
4,0,128,1
3,8,127,0
9,7,125,0
1,2,129,1
1,13,130,1
5,10,126,0
4,8,131,1
2,6,109,0
2,4,132,1
13,7,133,1
10,6,134,1
10,6,134,0
12,8,135,1
10,3,136,1
12,8,135,0
13,6,137,1
10,3,136,0
3,13,121,0
1,13,130,0
13,7,133,0
4,8,131,0
2,9,92,0
10,0,120,0
10,4,138,1
4,0,128,0
2,3,139,1
7,11,140,1
2,4,132,0
5,8,141,1
7,11,140,0
4,3,142,1
4,5,143,1
7,1,144,1
5,9,145,1
0,13,146,1
4,5,143,0
2,3,139,0
7,1,144,0
3,9,147,1
7,8,148,1
1,2,129,0
5,9,145,0
1,5,149,1
8,13,150,1
13,6,137,0
8,13,150,0
4,3,142,0
0,1,151,1
0,13,146,0
4,11,152,1
10,8,153,1
7,8,148,0
7,3,154,1
7,3,154,0
10,1,155,1
7,1,156,1
3,9,147,0
5,10,157,1
10,5,158,1
10,5,158,0
5,9,159,1
5,9,159,0
1,5,149,0
7,1,156,0
2,8,124,0
1,7,160,1
10,8,153,0
3,2,161,1
7,9,162,1
10,1,155,0
12,2,163,1
10,5,164,1
7,10,165,1
10,5,164,0
3,2,161,0
3,1,166,1
7,10,165,0
8,4,167,1
12,3,168,1
7,9,162,0
0,7,169,1
8,4,167,0
5,9,170,1
5,1,171,1
10,4,138,0
5,10,157,0
7,13,172,1
5,8,141,0
10,4,173,1
8,2,174,1
3,1,166,0
7,6,175,1
