2,4,0,1
11,12,1,1
11,4,2,1
4,9,3,1
4,9,3,0
8,1,4,1
10,5,5,1
4,12,6,1
7,10,7,1
4,12,8,1
0,9,9,1
4,12,8,0
11,4,2,0
2,13,10,1
8,5,11,1
8,5,11,0
2,4,0,0
9,1,12,1
11,2,13,1
11,2,13,0
0,9,9,0
2,5,14,1
13,7,15,1
4,12,6,0
11,4,16,1
1,4,17,1
10,5,5,0
5,12,18,1
13,7,15,0
2,13,10,0
9,11,19,1
11,4,16,0
4,0,20,1
5,6,21,1
5,6,21,0
2,3,22,1
1,4,17,0
8,2,23,1
7,11,24,1
0,12,25,1
9,2,26,1
2,3,22,0
7,10,7,0
11,12,1,0
3,5,27,1
9,2,26,0
6,13,28,1
4,0,20,0
1,9,29,1
2,5,14,0
0,12,25,0
7,10,30,1
9,11,19,0
6,1,31,1
12,10,32,1
4,11,33,1
4,11,33,0
7,12,34,1
7,10,30,0
8,2,23,0
9,11,35,1
7,11,24,0
6,10,36,1
11,4,37,1
11,4,37,0
0,5,38,1
0,9,39,1
6,10,36,0
0,9,39,0
1,7,40,1
5,10,41,1
9,1,12,0
4,6,42,1
6,13,28,0
10,12,43,1
12,10,32,0
10,12,44,1
6,1,31,0
5,12,18,0
8,1,4,0
0,5,38,0
0,13,45,1
10,12,43,0
3,5,27,0
12,9,46,1
7,4,47,1
7,12,34,0
11,8,48,1
5,10,41,0
1,7,40,0
7,4,47,0
2,8,49,1
11,9,50,1
1,3,51,1
1,9,29,0
4,6,52,1
9,11,35,0
12,0,53,1
11,8,48,0
4,6,42,0
7,13,54,1
10,0,55,1
6,4,56,1
1,2,57,1
1,3,51,0
6,4,56,0
10,12,44,0
1,2,57,0
10,12,58,1
0,13,45,0
8,12,59,1
13,4,60,1
11,9,50,0
12,0,53,0
9,3,61,1
13,4,60,0
8,10,62,1
7,13,54,0
2,7,63,1
8,12,59,0
8,10,62,0
9,8,64,1
9,6,65,1
6,4,66,1
2,8,49,0
1,5,67,1
9,8,68,1
4,6,52,0
13,2,69,1
10,0,55,0
2,5,70,1
9,8,68,0
6,4,66,0
3,12,71,1
10,12,58,0
12,11,72,1
10,13,73,1
13,2,69,0
1,5,67,0
5,13,74,1
0,1,75,1
2,5,70,0
2,1,76,1
10,13,73,0
2,0,77,1
2,1,76,0
3,12,78,1
9,6,79,1
2,7,63,0
8,0,80,1
2,0,77,0
9,3,61,0
12,6,81,1
9,6,65,0
2,11,82,1
9,6,83,1
12,9,46,0
13,4,84,1
8,3,85,1
7,6,86,1
0,10,87,1
12,11,72,0
9,6,83,0
0,1,75,0
12,6,81,0
8,6,88,1
0,10,87,0
9,6,79,0
8,3,85,0
1,10,89,1
3,13,90,1
7,6,86,0
13,4,84,0
9,8,64,0
2,4,91,1
3,12,71,0
3,12,78,0
9,7,92,1
1,10,89,0
8,7,93,1
2,11,82,0
8,6,88,0
5,11,94,1
8,0,80,0
2,9,95,1
2,4,91,0
5,11,96,1
7,1,97,1
9,12,98,1
5,13,74,0
0,10,99,1
12,5,100,1
3,13,90,0
12,5,100,0
7,4,101,1
2,7,102,1
9,12,98,0
6,12,103,1
0,10,99,0
1,4,104,1
7,5,105,1
4,12,106,1
0,10,107,1
7,5,105,0
0,5,108,1
8,3,109,1
0,10,107,0
3,1,110,1
11,1,111,1
11,1,111,0
3,9,112,1
6,9,113,1
2,6,114,1
1,4,115,1
7,9,116,1
5,11,96,0
2,10,117,1
6,9,113,0
5,8,118,1
3,9,112,0
4,12,106,0
12,13,119,1
2,7,102,0
7,9,116,0
8,7,93,0
2,6,114,0
6,12,103,0
1,4,115,0
6,4,120,1
2,9,95,0
1,4,104,0
2,10,117,0
0,3,121,1
2,7,122,1
5,8,118,0
11,8,123,1
3,1,110,0
7,4,101,0
5,11,94,0
2,7,122,0
7,1,97,0
11,7,124,1
11,8,123,0
8,3,125,1
12,13,119,0
7,9,126,1
3,4,127,1
0,5,108,0
1,6,128,1
3,4,127,0
8,3,125,0
13,1,129,1
5,7,130,1
7,9,126,0
7,2,131,1
8,3,109,0
0,9,132,1
8,9,133,1
3,11,134,1
3,11,134,0
8,7,135,1
8,6,136,1
8,7,135,0
10,9,137,1
8,6,136,0
0,3,121,0
5,7,130,0
8,9,133,0
7,2,131,0
9,7,92,0
6,4,120,0
11,12,138,1
1,6,128,0
12,5,139,1
4,3,140,1
0,9,132,0
12,11,141,1
4,3,140,0
6,12,142,1
8,3,143,1
9,11,144,1
0,6,145,1
12,11,146,1
8,3,143,0
12,5,139,0
9,11,144,0
5,10,147,1
6,3,148,1
13,1,129,0
0,6,145,0
13,8,149,1
12,10,150,1
10,9,137,0
12,10,150,0
6,12,142,0
1,10,151,1
12,11,146,0
11,3,152,1
3,1,153,1
6,3,148,0
13,11,154,1
13,11,154,0
11,12,155,1
9,2,156,1
5,10,147,0
5,6,157,1
8,4,158,1
8,4,158,0
2,5,159,1
2,5,159,0
13,8,149,0
9,2,156,0
11,7,124,0
11,10,160,1
3,1,153,0
12,10,161,1
13,2,162,1
11,12,155,0
9,11,163,1
1,7,164,1
6,8,165,1
1,7,164,0
12,10,161,0
4,6,166,1
6,8,165,0
3,1,167,1
8,9,168,1
13,2,162,0
7,2,169,1
3,1,167,0
4,13,170,1
8,11,171,1
11,12,138,0
5,6,157,0
0,3,172,1
12,11,141,0
11,2,173,1
2,4,174,1
4,6,166,0
12,8,175,1
11,3,152,0
2,4,174,0
5,3,176,1
8,11,171,0
9,2,177,1
4,13,170,0
1,4,178,1
9,4,179,1
8,6,180,1
9,2,177,0
12,8,175,0
12,9,181,1
11,2,173,0
9,2,182,1
3,0,183,1
8,6,180,0
3,0,183,0
7,2,169,0
0,3,172,0
9,8,184,1
7,8,185,1
7,8,185,0
1,4,186,1
9,2,182,0
12,9,181,0
8,9,168,0
2,13,187,1
1,4,178,0
13,5,188,1
8,11,189,1
6,10,190,1
7,5,191,1
3,4,192,1
13,5,188,0
1,2,193,1
5,3,176,0
3,6,194,1
0,8,195,1
6,10,190,0
12,0,196,1
3,4,192,0
6,8,197,1
6,8,197,0
0,8,195,0
3,0,198,1
1,2,193,0
0,1,199,1
6,4,200,1
1,4,186,0
4,11,201,1
8,11,189,0
2,8,202,1
3,8,203,1
8,7,204,1
12,0,196,0
7,5,191,0
3,8,203,0
1,8,205,1
2,13,187,0
0,9,206,1
9,11,163,0
5,1,207,1
6,4,200,0
2,5,208,1
0,1,199,0
2,8,202,0
11,2,209,1
8,7,204,0
1,8,205,0
4,11,201,0
3,9,210,1
4,12,211,1
2,11,212,1
5,1,207,0
0,9,206,0
9,4,179,0
11,10,213,1
2,5,208,0
9,12,214,1
2,11,212,0
11,10,160,0
3,0,198,0
1,10,151,0
4,12,211,0
12,8,215,1
